ID_question,0,1,2,3,4,5,6,7,8,9
32269,5.0,15.0,25.0,10.0,35.0,30.0,10,30.0,10.0,30.0
32270,50.0,60.0,30.0,50.0,75.0,50.0,60,0.0,0.0,75.0
32271,100.0,88.0,,60.0,70.0,45.0,50,75.0,70.0,66.0
32272,80.0,90.0,,75.0,25.0,85.0,85,75.0,100.0,85.0
32273,100.0,80.0,100.0,90.0,80.0,100.0,100,80.0,80.0,80.0
32274,60.0,80.0,80.0,,100.0,70.0,65,85.0,80.0,90.0
32275,70.0,,,10.0,60.0,40.0,50,50.0,30.0,20.0
32276,25.0,20.0,15.0,30.0,20.0,20.0,30,20.0,20.0,20.0
32277,85.0,90.0,70.0,85.0,85.0,70.0,70,100.0,85.0,89.0
32278,35.0,30.0,30.0,40.0,50.0,50.0,35,40.0,40.0,35.0
32279,40.0,20.0,80.0,80.0,30.0,60.0,60,60.0,70.0,75.0
32280,45.0,25.0,25.0,40.0,20.0,25.0,30,30.0,30.0,40.0
32281,40.0,40.0,50.0,20.0,30.0,40.0,45,40.0,20.0,40.0
32282,50.0,60.0,40.0,60.0,20.0,20.0,60,40.0,30.0,40.0
32283,50.0,50.0,80.0,50.0,75.0,70.0,50,60.0,50.0,80.0
32284,40.0,40.0,50.0,30.0,75.0,0.0,40,65.0,40.0,50.0
32285,50.0,65.0,75.0,30.0,47.0,50.0,50,55.0,60.0,50.0
32286,80.0,85.0,70.0,80.0,86.0,,70,70.0,85.0,70.0
32287,80.0,50.0,65.0,70.0,50.0,60.0,70,90.0,45.0,100.0
32288,20.0,20.0,50.0,25.0,20.0,45.0,30,15.0,20.0,20.0
